792,2029,0.1
2029,792,0.1
188,573,0.8
542,79,0.1
1471,1472,0.1
2726,940,0.1
1472,792,0.1
1712,212,1.0
1,2725,0.1
79,1660,0.1
357,7603,0.3
1472,357,0.1
357,1472,0.1
16,311,0.6
79,1705,0.1
2,862,0.2
17,140,0.2
78,154,0.1
140,17,0.1
154,78,0.1
940,2726,0.1
1705,79,0.2
42,181,0.1
792,1472,0.1
357,1133,0.1
181,42,0.1
212,1712,0.3
1660,79,0.1
870,210,0.2
20,870,0.2
210,253,0.1
792,1638,0.1
1638,78,0.1
253,210,1.0
792,934,0.1
870,2111,0.1
55,385,0.3
210,870,0.2
1638,792,0.3
1638,542,0.1
542,1638,0.1
2111,870,0.1
934,792,0.1
210,1440,0.2
78,1638,0.2
1440,210,0.2
20,6,0.2
792,7453,-1.0
870,20,1.0
660,113,0.2
660,17,0.2
10,39,0.1
39,10,0.1
15,2,0.3
188,251,0.1
792,2641,0.1
6,20,0.2
7603,1471,0.1
113,660,0.1
2641,792,0.1
212,1268,0.3
1471,7603,0.1
17,660,0.1
1268,212,0.1
75,39,0.1
2112,7603,0.1
39,75,0.1
145,42,0.1
792,2728,0.1
2728,792,0.1
7603,1264,0.1
137,870,0.1
42,145,0.2
1264,7603,0.1
212,667,0.2
7603,2112,0.1
1470,39,0.2
33,253,0.2
48,140,0.3
2111,39,1.0
2,272,0.2
543,792,0.1
932,2075,0.2
542,7557,-0.5
1,7557,-0.1
253,33,1.0
155,545,0.1
137,1691,0.1
543,1,0.1
39,1470,0.2
1691,137,0.1
253,7557,-1.0
680,2112,0.1
39,2111,0.1
210,251,0.3
251,210,0.3
90,42,0.1
2112,680,0.1
42,90,0.1
2729,253,0.1
253,2729,0.1
20,155,0.2
22,140,0.2
212,581,0.3
1693,366,0.1
33,77,0.2
202,48,0.1
366,1693,0.1
140,22,0.2
77,33,0.1
1109,1110,0.4
581,212,0.1
155,20,0.2
210,2732,0.1
48,202,0.1
150,212,0.1
2732,210,0.1
140,48,0.2
1473,48,0.1
1,1457,0.1
622,17,0.1
542,17,0.1
17,542,0.1
79,1714,0.1
1457,1,0.1
7603,452,0.1
2631,2,0.1
869,255,0.2
175,210,0.1
452,7603,0.1
210,175,0.1
1,2731,0.1
97,345,0.2
2725,1,0.1
17,622,0.1
1716,48,0.1
542,210,0.3
210,542,0.3
48,1716,0.1
255,869,0.2
1714,79,0.1
48,1473,0.1
79,272,0.1
251,1713,0.2
57,2098,0.1
22,23,0.8
1,563,0.2
212,226,0.3
563,1,0.2
252,2733,0.1
226,212,0.1
1713,251,0.2
39,7550,0.1
66,1473,0.1
680,39,1.0
79,140,0.2
1617,212,0.3
253,152,0.1
2098,1012,0.2
39,680,1.0
2107,57,0.1
79,2,0.5
2731,1,0.1
57,2107,0.2
7550,39,0.1
212,1617,0.3
2733,252,0.1
1473,66,0.1
1,1952,0.2
1717,40,0.1
733,4,0.2
732,11,0.1
1021,212,0.1
1473,7603,0.1
78,1473,0.1
39,79,0.2
132,315,0.1
66,253,0.1
1,2707,0.1
11,732,0.1
4,733,0.1
544,251,0.1
40,1717,0.1
212,1021,0.3
7603,1473,0.1
11,1697,0.1
39,48,0.5
48,39,0.5
253,66,0.1
315,132,0.1
1473,78,0.1
1697,11,0.1
1715,252,0.1
153,253,0.2
252,1715,0.1
2631,132,0.1
841,132,0.1
48,2734,0.1
137,17,0.1
153,792,0.1
792,1713,0.1
1713,792,0.2
2734,48,0.1
17,137,0.1
132,2631,0.1
251,544,0.3
145,17,0.1
792,153,0.1
132,841,0.1
253,153,0.2
79,1130,0.1
1716,2735,0.1
253,2736,0.1
2735,1716,0.1
2736,253,0.1
251,212,0.3
212,251,0.3
357,90,0.5
90,357,0.5
155,544,0.2
140,4,0.1
48,1717,0.2
672,152,0.1
784,39,0.3
544,155,0.2
4,140,0.2
18,868,0.5
66,17,0.1
33,18,0.1
66,482,0.2
1717,48,0.2
48,1094,0.2
39,784,0.3
2727,35,0.1
868,18,0.5
18,33,0.1
1718,72,0.2
482,48,0.3
48,2114,0.2
1920,48,0.1
78,1021,0.1
40,1718,0.1
152,253,0.2
2114,48,0.2
48,1920,0.1
15,48,0.2
48,482,0.3
1718,153,0.2
48,15,0.2
680,48,0.1
1718,423,0.2
423,1718,0.2
11,66,0.1
78,2739,0.1
1718,40,0.1
48,680,0.2
1130,79,0.1
66,11,0.4
79,386,0.1
386,255,0.2
386,79,0.1
914,48,0.1
18,733,0.2
2739,78,0.1
255,386,0.2
452,40,0.1
386,18,0.2
10,914,0.1
48,914,0.3
40,452,0.1
7603,152,0.1
18,386,0.2
4,311,0.5
10,48,0.1
48,10,0.1
386,7564,-1.0
870,137,1.0
733,18,0.2
1021,78,0.1
914,10,0.1
544,2,0.1
140,544,0.3
57,1719,0.3
1720,1,0.1
66,1720,0.1
1720,66,0.1
1,90,0.1
1012,2730,0.1
90,1,0.1
841,33,0.1
48,152,0.5
152,48,0.3
33,841,0.1
1012,2098,0.1
90,48,0.5
1720,682,0.1
1719,57,0.2
682,1720,0.1
48,90,0.5
48,2741,0.1
2741,48,0.1
613,48,0.2
4,2740,0.1
613,22,0.1
48,131,0.7
22,613,0.1
152,512,0.1
131,48,0.7
48,613,0.2
2730,1012,0.1
210,22,0.4
48,35,0.1
2116,48,0.3
17,2738,0.1
75,48,0.2
137,48,0.1
2117,2737,0.1
22,210,0.4
48,2116,0.2
274,18,0.1
48,75,0.2
2117,1,0.1
48,137,0.1
1,2117,0.1
18,274,0.1
1,2742,0.1
1,1720,0.1
48,386,0.4
131,20,0.2
2737,2117,0.1
1472,680,0.1
20,131,0.2
2738,17,0.1
2742,1,0.1
386,48,0.4
680,1472,0.1
622,939,0.1
4,386,0.2
1010,2115,0.2
1716,11,0.1
386,4,0.1
1918,7552,0.1
544,11,0.1
11,1716,0.1
2115,1010,0.2
544,926,-0.5
939,622,0.1
17,212,0.1
40,1279,0.1
7603,202,0.1
274,7603,0.1
1279,40,0.1
664,1279,0.1
153,507,0.1
1465,153,0.1
7603,1449,0.1
55,283,1.0
202,7603,0.1
1716,584,0.1
1279,664,0.1
212,17,0.3
7603,274,0.2
1449,7603,0.1
4,479,0.4
479,4,1.0
1,1465,0.1
153,11,0.2
423,11,0.1
507,153,0.1
11,153,0.2
1465,1,0.1
939,568,0.1
501,436,0.9
568,939,0.1
1279,48,0.2
90,39,0.3
11,734,0.3
283,55,0.8
72,1279,0.1
939,403,0.1
48,1279,0.2
423,275,0.2
403,939,0.1
39,90,0.3
859,255,0.2
1132,22,0.2
40,90,0.1
57,1,0.5
22,1132,0.2
1,2108,0.1
1132,40,0.1
79,97,0.1
255,859,0.2
1,2743,0.1
544,140,0.4
40,1132,0.1
1923,1,0.1
152,22,0.2
1471,17,0.1
255,1685,0.1
869,153,0.2
121,2118,0.1
22,152,0.2
150,1463,0.3
153,869,0.2
2118,121,0.1
1685,255,0.1
851,7603,0.1
57,2576,0.1
90,145,0.5
153,145,0.2
300,79,0.1
90,40,0.1
2576,57,0.1
1280,734,0.1
734,1280,0.1
79,300,0.1
2108,1,0.1
145,153,0.1
2066,300,0.2
1,1923,0.1
20,729,0.3
7603,851,0.1
48,7603,0.2
734,1,0.1
1,734,0.1
300,2066,0.1
7603,48,0.2
300,7564,-0.1
402,90,0.1
729,20,0.1
42,48,0.1
48,42,0.2
1,2744,0.1
272,7571,-1.0
710,1,0.2
1,710,0.2
1127,20,0.1
212,315,0.3
315,212,0.1
17,48,0.2
22,2119,0.1
20,7547,-1.0
48,17,0.2
7547,20,0.2
2119,22,0.1
272,7572,-1.0
272,7557,-1.0
544,7547,-0.1
272,7576,-1.0
20,1127,0.1
7547,544,0.2
17,1471,0.1
121,2066,0.1
48,210,0.3
2066,121,0.2
629,78,0.2
255,145,0.1
629,7564,-1.0
210,48,0.3
2655,1638,-1.0
1918,272,0.1
132,9,0.1
1,1475,0.1
145,255,0.1
78,629,0.2
544,272,0.1
7603,2748,0.1
344,17,0.2
17,344,0.2
2748,7603,0.5
132,39,0.1
1923,712,0.1
21,48,0.1
1,1715,0.1
48,21,0.1
274,39,0.8
17,79,0.2
39,21,0.1
90,402,0.1
2749,79,0.1
153,1465,0.2
1715,1,0.1
79,2749,0.1
79,17,0.2
437,237,0.2
9,545,0.1
7550,210,0.4
1,586,0.1
1,2747,0.1
586,1,0.4
210,7550,0.4
630,389,0.1
1,2119,0.1
40,15,0.1
613,9,0.2
2098,57,0.2
9,613,0.1
33,544,0.1
870,11,0.1
2746,1,0.1
544,33,0.1
1,2746,0.1
483,66,0.1
57,2120,0.2
586,2753,0.1
66,483,0.1
11,870,0.1
2120,57,0.2
1476,72,0.1
33,1476,0.1
539,22,0.1
854,75,0.1
22,851,0.2
155,7547,-1.0
1,18,0.4
33,870,0.1
851,22,0.2
1603,212,0.1
712,1923,0.1
33,586,0.1
72,1476,0.2
1,57,0.2
6,734,0.4
1476,33,0.1
2753,586,0.1
734,6,0.4
22,539,0.1
75,854,0.1
22,75,0.1
1475,1,0.1
1721,1476,0.1
212,401,0.3
75,22,0.1
401,212,0.1
1476,1721,0.1
255,130,0.1
2,1475,0.1
18,1,0.5
4,423,0.5
255,39,0.1
18,26,0.1
155,26,0.2
6,39,0.1
1477,255,0.1
1,2752,0.1
26,18,0.1
39,1280,0.1
1,2750,0.1
18,154,0.1
18,1477,0.1
255,1477,0.1
39,255,0.1
154,18,0.1
1477,18,0.1
20,26,0.2
26,20,0.2
18,11,0.1
870,40,0.1
940,1457,0.1
1457,940,0.1
1474,571,0.2
571,1474,0.2
40,870,0.1
1477,1457,0.1
546,734,0.2
9,33,0.1
20,366,0.5
18,2097,0.1
2097,18,0.1
734,546,0.2
18,630,0.1
1442,18,0.3
212,1722,0.3
2755,542,0.1
22,452,0.1
75,212,0.1
542,2755,0.1
1474,665,0.3
630,18,0.2
630,793,0.2
665,1474,0.2
1722,212,0.3
212,75,0.3
452,132,0.2
586,20,0.3
2079,22,0.1
20,586,0.3
1475,7603,0.1
22,2079,0.1
22,1218,0.1
132,452,0.1
22,2638,0.1
2638,22,0.1
452,22,0.1
7603,1475,0.1
44,101,0.5
1278,22,0.1
1477,2757,0.1
22,1278,0.1
97,366,0.3
17,22,0.2
44,546,0.5
4721,1,0.1
284,26,0.1
1,4721,0.1
2757,1477,0.1
26,284,0.1
729,516,0.1
423,1277,0.2
212,26,0.3
516,729,0.1
26,613,0.1
366,613,0.2
792,40,0.2
2079,735,0.1
2121,7550,0.1
7550,2121,0.1
613,366,0.2
55,17,0.2
40,792,0.2
735,2079,0.1
33,2122,0.1
735,7372,0.2
26,1711,0.1
75,17,0.3
304,389,0.1
17,75,0.3
33,7372,0.1
2122,33,0.2
304,1,0.1
1,1282,0.1
1711,26,0.1
7372,33,0.1
79,39,0.2
210,75,0.3
7372,735,0.2
1,304,0.1
1282,1,0.1
75,210,0.3
563,544,0.1
152,672,0.2
7372,18,0.2
614,39,0.1
793,630,0.2
75,152,0.2
18,542,0.1
1285,255,0.1
18,2758,0.1
152,75,0.2
542,18,0.1
544,563,0.1
18,7372,0.2
255,1285,0.1
2758,18,0.1
1,1285,0.1
7603,40,0.1
613,18,0.1
212,20,0.4
613,1,0.1
9,1721,0.2
1285,1,0.1
18,613,0.1
9,2122,0.1
224,735,0.2
2122,9,0.2
1,2754,0.1
1,2756,0.1
1,613,0.1
735,224,0.2
39,7603,0.4
2756,1,0.1
212,79,0.3
507,72,0.1
1457,1477,0.1
193,168,0.2
72,507,0.1
264,1,0.1
1,264,0.1
17,681,0.1
1457,264,0.2
264,1457,0.1
272,212,0.1
681,17,0.1
11,72,0.1
1,72,0.1
274,4,0.3
72,11,0.1
4,274,0.3
72,1,0.1
97,2,1.0
33,42,0.2
97,1284,0.1
9,2760,0.1
97,79,0.3
2760,9,0.1
42,33,0.1
1284,97,0.1
79,9,0.1
1,1284,0.1
18,384,0.2
4,72,0.2
50,18,0.1
72,113,0.1
1284,1,0.1
18,1284,0.1
1721,9,0.1
1475,72,0.1
284,72,0.1
18,50,0.1
2762,72,0.1
1284,18,0.1
40,384,0.3
1918,2751,0.1
384,18,0.2
72,1475,0.1
72,4,0.4
72,18,0.4
632,72,0.1
18,72,0.3
72,284,0.1
113,72,0.1
72,2762,0.1
72,632,0.1
284,481,0.1
1284,50,0.1
1,2093,0.1
22,735,0.1
72,2761,0.1
50,1284,0.1
2761,72,0.2
2093,1,0.1
284,97,0.1
22,869,0.1
1280,33,0.2
284,626,0.2
97,284,0.1
9,1472,-0.1
40,18,0.1
18,40,0.1
482,7603,0.2
7603,482,0.1
20,212,0.3
1284,9,0.1
9,1284,0.1
2125,17,0.3
17,2125,0.2
1280,50,0.1
33,1280,0.3
1280,39,0.2
72,546,0.1
546,72,0.4
735,40,0.1
40,735,0.1
140,476,0.2
2118,18,0.1
632,40,0.5
735,2765,0.1
40,632,0.2
137,735,0.1
2765,735,0.1
736,18,0.2
9,1714,0.1
1,160,1.0
18,2118,0.1
20,22,0.9
2754,1,0.2
22,20,0.9
272,9,0.3
22,626,0.3
1,2763,0.1
1,2764,0.1
2479,35,0.1
735,22,0.2
274,9,0.1
9,274,0.1
79,212,0.1
2126,264,0.1
255,264,0.1
264,255,0.1
264,2126,0.1
40,2126,0.1
2126,40,0.1
501,794,1.0
211,97,0.1
97,211,0.1
264,15,0.2
284,212,0.1
9,622,0.1
7603,211,0.1
869,22,0.1
203,9,0.1
9,203,0.1
284,35,0.2
1442,57,0.1
1,2767,0.1
57,2766,0.1
57,35,0.2
629,33,0.2
57,1442,0.1
2127,135,0.1
135,2127,0.1
622,9,0.1
2127,1,0.1
546,9,0.3
546,7603,0.5
735,11,0.1
135,219,0.1
219,1478,0.1
1478,219,0.1
735,33,0.1
300,9,0.1
219,135,0.1
9,300,0.1
1478,9,0.5
219,2686,0.1
33,735,0.1
202,9,0.2
9,202,0.2
40,1478,0.1
1478,40,0.1
384,77,0.1
77,384,0.1
7387,9,0.1
7550,7387,0.1
7387,7550,0.1
9,219,0.2
9,1478,0.2
57,160,0.9
239,665,0.4
57,1135,0.5
9,7550,0.1
135,11,0.1
135,545,0.1
7603,546,0.2
211,17,0.1
219,1711,0.1
1711,729,0.1
729,1711,0.1
304,3516,0.1
219,9,0.3
9,1725,0.3
17,219,0.1
219,17,0.1
304,101,0.1
11,735,0.1
11,135,0.1
1726,2769,0.1
2769,1726,0.1
389,235,0.2
9,1726,0.1
1711,219,0.2
467,9,0.1
9,546,0.3
733,1726,0.1
665,239,0.3
1,2127,0.1
543,18,0.2
18,543,0.2
9,467,0.1
98,940,0.1
1726,733,0.1
630,300,0.1
7603,939,0.1
389,469,0.1
33,629,0.3
9,513,0.2
1136,33,0.1
389,2,0.1
1283,1,0.1
1283,9,0.2
37,479,0.4
389,57,0.1
1,1283,0.1
389,379,0.1
9,1283,0.1
33,1136,0.1
389,630,0.1
389,1077,0.1
389,439,0.2
97,1136,0.1
1283,33,0.5
21,17,0.3
1136,97,0.1
33,1283,0.2
16,1286,0.3
17,21,0.3
175,9,0.1
1,1136,0.1
389,2123,0.1
11,942,0.1
2123,389,0.1
175,1136,0.1
9,113,0.5
1136,1,0.1
1136,175,0.2
389,7400,0.2
9,175,0.1
113,130,0.1
9,632,0.1
632,9,0.1
9,97,0.2
4,74,0.4
1240,1641,0.2
1641,1240,0.4
437,35,0.1
1,175,0.1
18,1442,0.2
175,1,0.2
9,2124,0.1
1022,78,0.1
78,1022,0.1
9,35,0.2
681,11,0.3
854,9,0.2
7603,7424,-1.0
1,2771,0.1
681,7564,-1.0
1283,586,0.1
45,284,0.1
2128,9,0.1
9,7564,-1.0
586,1283,0.1
284,45,0.1
9,2128,0.1
40,1243,0.1
9,98,0.1
1243,40,0.2
1476,9,0.1
9,683,0.1
943,188,0.1
683,211,0.1
1,75,0.1
188,17,0.1
683,22,0.2
9,284,0.1
17,188,0.1
211,683,0.1
284,22,0.1
188,943,0.1
42,1,0.1
284,9,0.1
26,1137,0.1
9,2770,0.1
2770,9,0.1
22,384,0.1
9,196,0.1
26,35,0.1
1137,26,0.1
9,1470,0.2
196,9,0.1
315,75,0.1
22,2773,0.1
284,2128,0.1
9,733,0.2
733,122,0.4
122,17,0.1
2768,284,0.1
122,733,0.5
284,2768,0.1
2773,22,0.1
17,122,0.1
733,9,0.2
2128,284,0.1
683,1,0.1
272,20,0.3
75,315,0.1
18,437,0.1
122,2774,0.1
2129,1,0.1
437,57,0.1
10,2129,0.1
1,2129,0.1
22,101,0.2
272,188,0.2
437,18,0.2
2129,10,0.1
681,22,0.2
9,315,0.1
17,315,0.1
315,17,0.1
1,2772,0.1
15,681,0.1
681,15,0.5
39,22,0.2
2768,72,0.2
11,7563,0.1
17,9,0.5
7563,11,0.1
683,9,0.2
315,9,0.2
7563,22,0.1
22,683,0.2
942,11,0.2
9,234,0.3
211,15,0.1
681,2776,0.1
4,9,0.2
2776,681,0.1
10,2778,0.1
15,211,0.1
2778,10,0.1
9,2777,0.1
1,683,0.1
1,15,0.2
22,681,0.3
1,2775,0.1
681,7603,0.4
933,22,0.1
1,346,0.1
15,1,0.4
22,933,0.1
7603,146,0.1
255,1282,0.2
146,7603,0.2
1638,22,0.3
1282,255,0.2
871,17,0.1
17,871,0.1
22,1638,0.1
7565,944,0.3
255,1727,0.1
9,1287,0.1
944,7565,0.3
274,15,0.1
7565,18,0.6
7565,98,0.1
7565,22,0.3
2529,795,1.0
15,274,0.1
7565,683,0.1
1727,255,0.1
1287,9,0.1
1,2779,0.1
2779,1,0.1
944,1,0.1
305,1,0.1
1,305,0.1
1,944,0.1
346,942,0.3
44,1729,0.3
44,632,0.3
57,304,0.2
57,346,0.1
872,57,0.1
57,872,0.1
18,2690,0.1
632,44,0.1
346,57,0.1
2780,1,0.1
1,2780,0.1
304,346,0.1
944,305,0.1
346,304,0.1
18,7565,0.5
305,944,0.1
1729,44,0.3
2781,9,0.1
304,57,0.2
7565,346,0.2
121,18,0.1
212,35,0.1
18,872,0.5
18,121,0.1
9,2781,0.1
315,26,0.2
22,1138,0.1
942,26,0.1
2,871,0.3
26,683,0.2
683,26,0.2
26,943,0.1
9,681,-0.1
683,7565,0.3
871,2,0.1
26,22,0.4
943,26,0.1
67,615,0.2
615,67,0.2
305,26,0.1
26,305,0.1
17,15,0.5
587,2,0.1
75,1,0.2
1,587,0.1
26,193,0.1
587,305,0.1
232,274,0.8
681,9,-0.5
193,26,0.1
1,2783,0.1
942,232,0.2
2,587,0.1
1714,9,0.2
2690,18,0.1
505,26,0.1
17,211,0.2
505,7603,0.1
26,505,0.1
942,346,0.1
9,346,0.1
9,15,0.5
7603,587,0.1
7603,505,0.1
346,9,0.2
22,1,0.2
587,1,0.1
346,305,0.2
346,7565,0.2
1,22,0.2
305,346,0.2
7603,255,0.1
40,98,0.2
255,7603,0.1
2,9,0.5
7603,305,0.2
871,942,0.2
305,7603,0.2
1281,571,0.5
942,871,0.3
1,2784,0.1
7603,256,0.1
108,546,0.1
571,1281,0.5
1,2786,0.1
1022,305,0.1
7603,1,0.2
98,40,0.2
1709,7603,0.1
2123,869,0.2
18,7603,0.2
305,587,0.1
869,2123,0.1
346,22,0.1
7603,1709,0.1
346,256,0.1
7603,1022,0.1
256,346,0.1
22,346,0.1
305,2785,0.1
1,7603,0.1
1022,7603,0.1
97,255,0.1
255,97,0.1
26,45,0.1
33,305,0.2
409,9,0.1
45,26,0.1
2130,409,0.2
305,33,0.1
255,409,0.1
203,22,0.4
2784,1,0.1
409,2130,0.2
409,255,0.2
98,9,0.2
256,2790,0.1
683,4,0.4
22,67,0.1
67,22,0.1
2790,256,0.1
7603,2789,0.1
4,683,0.4
467,122,0.1
304,7603,0.1
122,467,0.1
2,270,0.3
57,1728,0.2
2,175,0.1
270,7455,-1.0
175,2,0.1
270,2,0.1
4888,35,0.1
854,97,0.1
97,854,0.1
122,14,0.1
2790,2788,0.1
67,1730,0.1
14,122,0.1
1728,57,0.2
1730,67,0.1
14,944,0.3
2792,256,0.1
232,1727,0.2
305,1022,0.1
22,40,0.2
1023,7565,0.3
256,2792,0.1
944,14,0.3
304,15,0.2
14,7565,0.1
7603,1479,0.1
11,2791,0.1
40,22,0.2
1479,7603,0.1
7565,1023,0.3
1727,232,0.2
7565,14,0.2
1731,14,0.1
2132,7565,0.1
681,2,0.5
22,39,0.6
2498,1,0.1
14,1731,0.1
7565,2132,0.1
360,17,0.1
2,681,0.2
1,2498,0.1
17,942,0.2
17,360,0.1
942,17,0.2
588,51,0.1
51,588,0.1
14,2135,0.1
57,630,0.8
57,18,0.9
7565,51,0.1
2135,14,0.1
9,943,0.2
943,9,0.2
57,389,0.3
1,1436,0.1
1436,1,0.1
2796,14,0.1
1479,2131,0.2
2131,1479,0.2
14,2134,0.1
14,2796,0.1
51,2133,0.2
1427,26,0.1
22,1023,0.3
57,256,0.1
2777,9,0.3
1,1288,0.1
1,2793,0.1
9,154,0.1
256,57,0.1
154,9,0.1
14,2138,0.1
14,2136,0.1
2138,14,0.1
203,11,0.1
78,17,0.1
33,1139,0.1
939,14,0.1
9,1023,0.1
9,1139,0.1
2136,14,0.1
17,2797,0.1
1023,22,0.3
17,78,0.1
1139,33,0.1
1288,1,0.1
14,939,0.1
1139,9,0.1
1139,14,0.1
14,1139,0.1
409,2138,0.1
7455,4910,1.0
113,9,0.3
2798,51,0.1
57,2137,0.2
304,2799,0.1
2137,57,0.1
1288,67,0.1
14,1289,0.2
51,2798,0.1
67,1288,0.1
9,854,0.3
1,2795,0.1
14,1288,0.1
2799,304,0.1
1288,14,0.2
2800,67,0.1
1290,1,0.1
9,67,0.1
2795,1,0.1
67,2800,0.1
42,1290,0.1
1290,42,0.1
17,11,0.5
1290,78,0.1
630,57,0.8
1290,67,0.1
78,1290,0.1
67,1290,0.1
1023,9,0.3
11,4910,-1.0
409,7603,0.1
1603,67,0.1
7565,122,0.3
7603,409,0.1
1290,14,0.2
67,1603,0.1
14,1290,0.2
409,1970,0.1
1970,409,0.1
51,40,0.1
255,40,0.1
51,35,0.1
40,255,0.1
40,51,0.1
42,7526,0.1
4,251,0.3
304,945,0.1
945,1479,0.1
284,7372,-1.0
256,236,0.1
14,945,0.1
945,14,0.1
346,35,0.1
2802,51,0.1
236,256,0.1
9,40,0.5
1,736,0.1
7526,42,0.3
2802,11,0.2
51,2802,0.1
7526,78,0.1
9,37,0.2
1,2801,0.1
1,2136,0.1
945,304,0.1
37,9,0.2
2801,1,0.1
146,33,0.1
14,588,0.2
33,146,0.1
14,1481,0.2
1970,256,0.1
17,1732,0.1
2804,14,0.1
2805,117,0.1
1732,17,0.1
1732,135,0.5
1,38,0.1
51,47,0.1
117,2805,0.1
7603,588,0.1
9,47,0.3
256,943,0.1
57,1689,0.2
14,2804,0.1
47,51,0.1
272,47,0.2
943,256,0.1
256,1970,0.1
1,1724,0.2
40,9,0.8
1724,1,0.5
316,14,0.2
14,42,0.1
14,316,0.2
1689,35,0.1
1689,57,0.2
409,1481,0.2
2124,9,0.2
2143,17,0.1
1128,409,0.1
17,65,0.3
2124,14,0.1
51,409,0.1
17,107,0.2
409,1128,0.1
51,2143,0.1
33,9,0.3
1128,26,0.2
2143,51,0.1
65,17,0.1
409,26,0.1
2142,14,0.1
14,2142,0.1
1,1128,0.1
1128,1,0.1
14,37,0.1
409,51,0.1
26,1128,0.2
37,14,0.1
33,26,0.1
65,51,0.3
14,2124,0.1
17,2143,0.1
107,1420,0.2
1128,7603,0.1
17,2,0.7
14,1128,0.2
51,672,0.1
65,4,0.5
4,65,0.4
9,2145,0.1
1136,516,0.1
1481,409,0.3
1136,9,0.2
9,1136,0.1
18,2803,0.1
107,17,0.2
255,1,0.2
7603,2145,0.1
516,65,0.1
65,516,0.1
2145,7603,0.1
1,255,0.2
18,38,0.1
79,67,0.1
18,736,0.2
256,18,0.3
1480,57,0.5
65,145,0.1
67,79,0.2
2145,9,0.1
2144,14,0.1
42,14,0.4
145,65,0.1
1289,14,0.5
145,51,0.1
14,2144,0.1
67,316,0.2
107,317,0.2
67,211,0.1
4934,211,0.1
1,2806,0.1
211,1286,0.1
2806,1,0.1
255,67,0.1
2146,14,0.1
4934,156,0.1
2803,18,0.2
9,1286,0.1
67,255,0.2
211,67,0.1
14,2146,0.1
42,256,0.1
271,40,0.8
211,4934,0.1
256,42,0.1
40,271,0.4
33,2809,0.1
14,75,0.1
317,107,0.5
1291,516,1.0
40,2140,0.1
51,65,0.1
516,1291,0.5
2140,40,0.1
2809,33,0.1
75,14,0.1
516,547,0.2
193,249,0.1
135,547,0.1
1128,14,0.5
26,547,0.1
22,284,0.3
249,193,0.1
108,20,0.2
57,1733,0.2
9,1734,0.1
57,1480,0.4
108,9,0.2
2146,547,0.1
1734,9,0.2
108,2,0.8
2,108,0.7
9,108,0.1
1733,57,0.2
9,51,0.2
1,2144,0.1
51,17,0.2
9,193,0.2
17,51,0.2
4,35,0.1
4934,256,0.1
65,14,0.1
14,407,0.1
4934,9,0.1
1,2808,0.1
4934,2811,0.1
484,188,0.1
256,4934,0.1
664,14,0.1
188,484,0.1
2150,33,0.1
14,664,0.1
9,4934,0.1
33,2150,0.1
40,2,0.8
14,65,0.3
2811,4934,0.1
14,1256,0.1
1724,14,0.1
24,77,0.1
51,2150,0.1
77,24,0.1
51,345,0.1
2151,51,0.1
51,2151,0.1
2150,51,0.1
77,4934,0.1
943,2149,0.1
1256,14,0.1
14,1724,0.1
1256,873,0.9
14,586,0.1
586,14,0.1
18,256,0.2
255,65,0.1
113,65,0.5
1709,9,0.1
65,113,0.5
4934,77,0.1
1,2149,0.1
2149,35,0.1
45,21,0.2
65,255,0.1
2149,943,0.1
24,2147,0.1
9,1709,0.1
2147,24,0.1
305,9,0.2
9,305,0.1
14,1734,0.1
1137,14,0.1
22,203,0.5
2808,1,0.2
20,11,0.4
14,1137,0.1
588,14,0.4
14,1024,0.1
11,20,0.4
14,2812,0.1
1024,14,1.0
1734,14,0.1
108,1292,0.7
9,1292,-0.1
9,156,0.1
75,2,0.3
681,304,0.3
67,14,0.3
211,21,0.2
14,67,0.1
2,75,0.3
4,561,0.3
304,681,0.1
561,4,0.4
316,67,0.3
77,65,0.1
65,77,0.1
1,2152,0.1
211,1292,-0.1
482,14,0.2
113,17,0.2
17,113,0.5
156,51,0.1
57,874,0.1
51,156,0.1
14,482,0.2
14,545,0.1
1483,1,0.1
51,14,0.3
14,51,0.3
1,1483,0.1
33,14,0.2
255,35,0.2
14,1483,0.1
65,256,0.1
256,65,0.1
193,107,0.1
14,33,0.2
14,113,0.1
113,14,0.1
1483,14,0.1
1,1482,0.1
4,156,0.1
156,4,0.2
736,1,0.2
1482,1,0.1
146,14,0.2
197,9,0.5
9,7388,0.1
140,7565,0.1
2156,156,0.1
14,146,0.2
7565,140,0.2
14,4057,0.1
156,2156,0.2
9,197,0.2
14,1482,0.1
51,9,0.2
11,14,0.3
40,14,0.3
443,7387,-0.1
14,47,0.5
9,2727,0.1
14,40,0.3
1482,14,0.1
2727,9,0.2
14,2813,0.1
588,24,0.1
547,1737,0.1
2479,9,0.1
2807,35,1.0
1737,14,0.1
1293,14,0.1
100,547,0.1
9,2479,0.1
409,797,1.0
1,1025,0.1
1025,1,0.1
14,1730,0.2
39,9,0.3
14,1293,0.1
14,1737,0.1
1737,547,0.1
24,588,0.1
1730,14,0.2
217,272,0.2
542,14,0.1
2148,14,0.1
51,157,0.1
14,542,0.1
37,1025,0.1
14,2148,0.1
197,17,0.5
57,294,1.0
117,2148,0.1
1025,14,0.1
38,1483,0.1
117,18,0.1
14,1025,0.1
1025,37,0.1
18,160,0.9
17,197,0.2
18,294,1.0
2148,117,0.1
256,479,0.1
871,7388,0.1
14,2157,0.1
1483,38,0.1
871,11,0.2
14,38,0.1
